x,y,theta,vy,theta_dot,input,cost,x,.y
404.109,-72.3064,5.39339,0.2031,0.414136,0.0971429,93.7687,396.764,-70.2114
9.96348,-378.388,5.37795,-0.105595,0.822694,-0.145714,27.1398,8.84458,-371.247
123.439,-72.4474,1.89837,-0.945905,14.8443,-1.02,1.67129,122.987,-73.1967
272.204,-374.283,4.791,0.0887022,0.278188,0.145714,67.6701,267.249,-367.983
-184.652,229.259,1.69327,0.0565482,-0.918427,0,61.761,-184.791,220.077
233.629,-371.121,3.15569,-0.154948,0.896675,-0.242857,49.9195,237.341,-376.053
368.616,381.223,1.12935,0.0184396,0.535346,0,115.891,365.626,371.768
93.4971,278.26,3.15506,0.0253641,1.27387,-0.0485716,31.8656,102.035,279.711
183.697,-173.273,3.75418,0.0890966,-0.847483,0.0971429,41.2382,188.662,-167.213
225.475,268.941,1.4699,0.263122,-3.04645,0.34,6.62403,228.513,268.221
408.996,-72.4813,0.567719,-0.137799,3.11181,-0.194286,97.9499,404.109,-72.3064
-373.359,-316.583,2.97129,0.16704,-2.23381,0.194286,41.7604,-368.518,-313.666
-139.596,24.1086,5.06738,0.0464941,0.793926,-0.0485716,78.7033,-143.634,32.4868
-152.261,-187.887,4.45185,-0.208384,2.44295,-0.194286,59.7945,-147.791,-185.323
101.055,-82.6365,2.98384,0.120974,-1.65114,0.0485714,13.8707,107.995,-83.343
242.876,-297.019,3.08524,-0.0360412,4.43111,-0.145714,33.1957,246.73,-297.905
8.97504,392.848,5.51224,0.202119,-7.46619,-0.388572,43.5238,8.80151,388.792
-367.363,339.305,0.845171,0.286342,-2.74156,0.34,180.645,-365.149,337.036
325.04,94.3358,5.88257,-0.116857,0.837662,-0.242857,83.0132,323.193,100.362
-35.7641,-198.227,2.30805,0.212528,-2.29131,0.145714,16.5017,-30.3444,-199.219
294.332,-287.75,0.0497586,-0.836377,11.889,-0.34,4.9223,294.372,-288.552
11.4059,-373.716,0.421048,-0.279338,3.09679,-0.242857,101.551,8.84458,-371.247
-6.46196,-311.659,6.19275,0.0893871,-0.144278,0.145714,73.5155,-13.4581,-315.03
3.99692,-209.93,1.10445,-0.318227,8.13928,-0.0485716,1.73825,2.98718,-209.234
414.981,229.741,0.017423,-0.191007,1.77517,-0.291429,69.4158,412.449,233.931
-320.874,-105.879,0.0411552,0.177857,-0.998302,0.242857,64.7899,-324.055,-110.987
-374.743,-316.717,1.66888,-0.694504,8.25246,-0.922857,172.077,-373.359,-316.583
393.643,-303.55,3.99768,0.29315,2.42184,0.388571,99.4013,389.935,-304.341
11.0176,327.382,2.77141,0.0985804,-1.42459,0,1.55097,17.8491,323.257
-377.849,-320.01,6.22517,-0.19239,7.29591,0.437143,186.891,-374.743,-316.717
378.586,254.27,4.86871,0.071203,-1.30937,0.0485714,2.55691,377.413,262.15
-88.5059,183.578,5.18518,-0.688302,7.99411,-0.922857,76.1832,-89.7082,182.891
-215.244,88.537,2.5221,0.403919,-2.03174,0.34,12.006,-214.389,91.224
-416.955,325.642,3.53065,-0.356999,-0.450743,-0.291429,30.371,-415.679,321.6
241.857,-382.327,6.12428,-0.129237,-1.02641,-0.242857,47.2143,240.239,-376.142
-263.675,29.388,5.76066,0.651466,-8.67775,0.971428,9.16519,-262.751,30.4931
374.832,386.891,0.623018,0.103002,-0.744907,0.0485714,48.0313,368.616,381.223
-391.571,108.3,0.540182,0.231968,-3.01066,0.145714,15.1074,-393.198,104.018
211.15,193.671,0.561706,-0.229278,2.24947,-0.194286,7.26058,206.195,195.128
335.041,-227.5,1.82177,-0.192096,2.67029,-0.145714,14.1542,333.287,-232.485
-64.3033,-155.207,1.0756,-0.0259445,-0.0238677,0.0485714,81.0514,-68.1914,-164.208
9.1441,397.604,3.95945,-0.224124,-3.28834,-0.34,64.5536,8.97504,392.848
-152.405,-303.826,1.23611,0.232692,-2.74386,0.194286,20.0115,-150.165,-307.872
10.2615,-383.223,3.95413,0.223957,-2.61221,0.194286,103.557,9.96348,-378.388
-64.7653,113.434,1.3066,0.176307,0.738893,0.291429,4.05789,-59.6974,110.919
-226.353,-8.02292,6.16079,-0.0394472,-1.49394,0,52.2308,-234.328,-3.8216
-367.197,-219.909,6.20088,-0.0715007,1.47232,0,1.53125,-375.338,-221.056
-420.23,326.757,1.96412,0.126948,-3.70699,0.291429,106.167,-416.955,325.642
87.2334,-172.333,5.06842,-0.184248,-0.280033,-0.194286,43.5446,91.0886,-166.806
-375.707,17.1359,4.35997,0.680384,-9.29435,0.971428,6.01716,-374.445,16.7139
24.3764,344.24,5.85302,-0.47059,5.74592,-0.291429,3.35281,26.7319,344.427
-363.378,340.66,1.5665,-0.220737,1.56827,-0.34,166.483,-367.363,339.305
226.358,-372.124,2.83138,0.0764313,-0.838688,0.145714,44.4227,233.629,-371.121
140.787,394.057,3.48624,-0.202593,-2.41555,-0.097143,52.2671,146.816,389.454
7.55766,-212.227,2.78656,0.228653,3.3327,0.437143,65.93,3.99692,-209.93
-99.761,144.549,3.32412,-0.80906,10.8715,-0.437143,4.25998,-99.8249,145.806
-380.472,-325.021,1.94345,0.157549,4.04702,0.291429,82.7456,-377.849,-320.01
218.536,-369.589,3.1096,-0.0780224,0.559134,-0.097143,98.2868,226.358,-372.124
22.3779,-178.155,5.83741,-0.182099,2.4567,-0.097143,7.93347,18.6836,-174.002
13.2731,-369.737,6.14562,0.221754,-1.21009,0.34,99.4294,11.4059,-373.716
396.862,-376.916,0.53255,0.0195523,0.715393,0.0971429,27.7425,391.449,-384.507
-67.7422,340.996,4.14905,0.130479,-0.555138,0.194286,53.7986,-69.154,347.668
-387.925,108.659,1.50733,-0.277226,1.80632,-0.34,8.37053,-391.571,108.3
5.91626,118.018,3.77053,0.117923,2.08507,0,20.1495,8.8763,125.652
212.175,71.9582,0.323359,-0.0400042,-3.29927,-0.437143,2.18686,214.505,74.9494
172.628,185.273,3.05399,0.0574038,-1.1929,0,29.1887,181.101,182.864
-156.633,195.431,1.03602,0.915864,-12.2926,0.582857,3.00957,-157.406,194.804
-401.809,-272.367,3.27084,0.0919425,-1.25006,0.0971429,22.6885,-394.953,-269.668
179.916,43.1957,5.89845,-0.192841,2.96191,-0.145714,6.63928,177.082,47.261
-66.5763,-148.362,1.96638,-0.123414,1.46568,-0.0485716,41.3637,-64.3033,-155.207
382.362,391.012,0.755354,-0.0491062,0.392478,-0.097143,111.019,374.832,386.891
-250.657,62.6034,5.59162,-0.07354,1.62485,0,6.1234,-257.816,66.0468
3.91817,-382.463,3.99723,-0.134496,0.271125,-0.242857,12.5736,10.2615,-383.223
382.712,399.966,1.3866,-0.066442,1.01769,0,84.4963,382.362,391.012
-388.741,113.613,0.737084,0.172279,-1.78077,0.291429,5.39054,-387.925,108.659
-132.442,22.003,5.9186,-0.0572569,1.71435,-0.0485716,15.9671,-139.596,24.1086
-366.246,340.319,4.45289,-0.525347,6.08108,-1.02,44.3656,-367.363,339.305
-388.323,-326.923,2.59954,0.185908,2.16328,0.0485714,51.4,-380.472,-325.021
-318.064,-126.572,5.42056,-0.00755006,-0.0357048,0,30.0141,-324.484,-118.842
-395.328,-330.176,3.24411,0.0747193,1.93679,-0.0485716,124.254,-388.323,-326.923
123.599,319.349,2.46212,-0.098906,1.17069,-0.0485716,1.73314,129.45,314.051
412.818,-450.896,5.68585,0.0540222,-0.164881,0.0485714,64.8368,404.299,-446.763
-76.9796,340.062,3.48888,0.0716813,-0.873768,-0.0485716,27.148,-67.7422,340.996
213.549,-366.31,1.97746,0.17347,-2.07821,0.145714,10.3676,218.536,-369.589
221.499,166.246,3.44906,0.185333,3.7806,0.291429,13.3179,217.004,169.28
-1.72348,-388.777,3.80697,0.0230038,-0.648094,0.0971429,65.2443,3.91817,-382.463
334.599,-138.121,2.57284,-0.422204,5.21347,-0.145714,2.4697,332.972,-139.466
-114.905,406.378,1.94765,-0.017445,-0.426011,-0.0485716,99.5433,-113.452,396.631
346.739,-350.438,2.98412,0.206009,-3.17164,0.0971429,0.297812,351.237,-349.219
-31.1117,142.575,1.44772,-0.0572838,0.0706116,0,12.4418,-32.7073,132.839
383.678,408.187,1.14504,0.0856542,-0.442154,0.0971429,97.8227,382.712,399.966
393.533,-67.5187,0.610374,-0.112778,5.24607,-0.145714,79.4378,391.087,-68.1996
-403.645,-333.735,3.19576,0.136982,0.407522,0.0485714,12.6692,-395.328,-330.176
280.212,67.6935,3.24614,0.453886,-9.88885,1.02,68.0449,279.154,66.9718
103.857,-55.9418,3.85177,-0.253141,2.42156,-0.242857,14.8464,107.985,-57.4179
128.524,28.2905,2.16507,0.0777211,-1.46253,0,24.9737,131.588,20.7143
80.3127,-154.215,5.64257,-0.761932,10.9777,-0.291429,0.814879,80.2352,-155.318
-367.543,-109.392,5.22784,0.213955,-1.17312,0.291429,3.32182,-372.636,-109.856
-193.566,-364.804,0.803434,0.29042,2.88231,0.388571,81.6233,-189.792,-363.501
-395.985,-94.5318,3.64281,-0.278758,2.4185,-0.34,97.9269,-393.998,-97.2422
390.91,414.885,0.904271,0.0166671,-0.252528,-0.0485716,94.7279,383.678,408.187
396.158,-305.578,6.02633,-0.0770174,4.64605,-0.194286,65.3858,393.643,-303.55
-415.968,21.1819,2.85115,0.0901058,-0.739344,0.145714,55.8744,-408.744,22.5933
-327.977,273.53,3.9627,0.172573,-3.92404,-0.097143,10.2066,-324.986,272.834
-68.4407,-142.654,1.0854,0.189346,-1.62624,0.194286,63.0547,-66.5763,-148.362
-383.78,-329.661,3.3058,0.0921425,3.38347,0,129.555,-380.472,-325.021
264.324,-162.458,2.77921,0.19433,-2.93507,0.0971429,0.871247,269.321,-162.24
7.41712,-143.28,0.828274,0.18618,-0.146762,0.0971429,10.987,5.77072,-150.608
250.918,-107.332,1.96629,-0.13206,2.42876,-0.0485716,9.68842,252.911,-112.8
405.229,-374.555,0.132458,0.10021,-0.531372,0.0485714,76.8504,396.862,-376.916
-195.87,-359.915,1.79469,0.0880302,2.92303,-0.097143,66.98,-193.566,-364.804
-320.383,232.789,3.67474,0.267406,-1.37287,0.34,31.5611,-321.72,236.511
373.268,-442.211,3.50894,0.194781,-2.07924,0.242857,76.8813,374.75,-437.249
182.601,120.143,0.688374,-0.00629984,1.48734,0.0971429,3.19993,179.931,111.546
-418.619,117.687,2.4544,0.0316028,-0.274856,0,66.6419,-411.147,111.173
-172.936,-147.568,6.02923,-0.531737,6.43852,-1.02,92.8139,-171.947,-148.768
-34.1743,-221.053,3.9671,0.294884,-2.40703,0.242857,3.49469,-35.8724,-217.392
224.487,159.93,4.42594,0.130746,2.75209,0,56.7265,221.499,166.246
64.3893,135.442,0.498716,0.338407,-4.1269,0.145714,1.11479,64.6196,132.909
62.3961,112.809,4.25975,0.137766,-0.907895,0.145714,48.0728,61.5575,119.765
-121.06,411.857,2.51603,-0.104325,0.871168,-0.0485716,111.822,-114.905,406.378
413.884,-379.063,6.00198,0.0357262,-0.520036,-0.0485716,50.5524,405.229,-374.555
187.467,242.81,0.998051,0.163371,-1.95721,0.0971429,14.377,186.245,236.773
227.235,416.295,1.02845,-0.0573191,0.697662,0,57.0491,223.136,407.808
-26.5044,147.414,0.532419,0.117688,-1.72348,0.0971429,5.51191,-31.1117,142.575
-345.39,-298.91,6.23982,-0.0015411,0.82307,0.0485714,72.287,-354.796,-301.415
399.376,419.848,0.613845,0.0252725,-0.494917,0,44.9458,390.91,414.885
-170.248,-151.479,6.20398,0.195011,-3.59924,-0.097143,64.0141,-171.947,-148.768
89.566,-180.451,4.91224,-0.0226773,-0.805354,0.0971429,70.22,87.2334,-172.333
2.99977,-314.146,6.11308,0.0142612,0.0804996,-0.0485716,31.5052,-6.46196,-311.659
-74.7877,-257.988,5.2082,-0.291084,3.06328,-0.291429,12.3873,-72.2047,-255.99
410.038,-71.7148,2.03598,0.736861,-7.79525,0.874286,65.013,408.996,-72.4813
188.127,-60.5268,3.45568,0.238859,-3.1005,0.0971429,5.52515,191.192,-57.2668
248.901,-387.767,5.76587,-0.034265,-1.11984,0.0485714,92.8052,241.857,-382.327
-419.165,331.006,2.6969,-0.305576,1.0285,-0.291429,168.161,-420.23,326.757
209.459,-373.448,3.36587,-0.0103983,0.317323,0.0485714,101.984,218.536,-369.589
56.0036,367.336,1.29425,0.0222907,-0.267394,0.0971429,19.8318,55.6115,358.503
-175.152,-149.998,1.47861,0.0866884,2.60891,0.485714,19.8403,-172.936,-147.568
-345.675,-28.4562,3.4184,-0.545138,7.18896,-1.02,16.8288,-347.082,-27.7176
376.796,-116.724,5.25594,0.176058,-2.18971,0.194286,55.5662,371.407,-115.105
-10.8064,-387.782,3.21488,0.0417132,-1.05842,0,62.8728,-1.72348,-388.777
-87.1316,164.062,0.371527,0.16674,-2.64375,0.145714,4.06851,-90.4977,159.742
-317.499,-134.566,4.7513,0.0855798,-1.18177,0.0485714,27.5652,-318.064,-126.572
333.911,93.4663,5.91647,0.0308375,-0.128568,0.0971429,136.849,325.04,94.3358
228.905,426.006,1.21267,0.0106744,0.269189,0.0485714,70.3083,227.235,416.295
408.648,-442.614,0.815815,-0.133181,2.27087,-0.0485716,20.7905,404.299,-446.763
-269.369,265.744,4.33469,0.321376,1.91744,0.34,31.4803,-273.255,264.951
408.709,419.386,0.101964,0.0408756,-0.890787,0,78.1852,399.376,419.848
131.963,393.893,3.51464,-0.182087,-0.85686,0,13.9437,140.787,394.057
18.6783,-370.021,0.804707,-0.166623,2.02213,-0.242857,79.1451,13.2731,-369.737
-407.219,-338.15,4.48595,-0.126282,2.65431,-0.145714,90.2207,-403.645,-333.735
-250.447,-3.62953,2.93442,0.294366,-3.23428,0.388571,19.358,-250.211,-0.96942
302.914,347.082,1.80961,0.1634,-2.79328,0.145714,28.7333,306.603,343.21
-406.72,-343.518,3.72119,0.246178,-1.24876,0.242857,134.523,-407.219,-338.15
411.746,-438.551,6.14347,0.246318,-1.64854,0.242857,25.6667,408.648,-442.614
93.0537,-188.494,5.27916,-0.101821,0.452181,-0.0485716,0.817954,89.566,-180.451
419.108,237.13,0.528618,0.0149646,0.639387,0.145714,38.6055,414.981,229.741
276.249,228.051,0.88964,0.597717,-8.92025,1.02,9.69195,275.59,229.369
200.767,-372.402,2.94389,0.0742199,-0.709246,0.0485714,24.5178,209.459,-373.448
22.3261,-146.755,1.4507,0.24517,-3.39499,0.0971429,1.12464,23.8748,-150.531
-122.65,-308.931,1.18606,0.162763,-6.31913,0,18.3314,-123.863,-309.713
-217.616,-11.1689,6.21836,-0.105784,-0.230529,-0.0485716,38.223,-226.353,-8.02292
384.863,-63.8344,5.74388,0.0247068,5.28385,0.194286,75.6471,385.933,-68.9968
413.767,-69.4092,4.26393,0.161377,-6.26438,-0.485714,67.732,410.038,-71.7148
-152.246,-192.462,3.55317,0.23811,-1.7225,0.291429,32.7534,-152.261,-187.887
399.312,-302.76,5.49732,0.343598,-0.402303,0.291429,42.1049,396.158,-305.578
401.028,-302.843,3.56922,-0.473715,7.87101,-1.02,84.7608,399.312,-302.76
227.219,268.946,4.59278,0.618105,-8.12145,0.874286,34.2637,228.513,268.221
-267.986,27.2749,1.2691,0.151905,-7.36331,-0.437143,39.1484,-263.675,29.388
-56.9629,371.584,5.26164,0.469093,-6.19533,0.34,2.51224,-56.2967,369.24
416.331,229.18,1.40378,0.64693,-8.20759,0.971428,19.8171,414.981,229.741
5.40852,-217.71,3.84597,0.0981385,2.94357,-0.0485716,43.554,7.55766,-212.227
-380.104,-334.073,4.75157,0.0307029,3.25256,0,16.4686,-383.78,-329.661
-158.346,-192.67,4.04571,-0.136959,1.2183,-0.242857,65.9824,-152.246,-192.462
-140.952,-158.925,0.789394,0.190019,-2.66018,0.145714,3.67788,-141.983,-164.131
332.731,-117.099,1.70841,-0.11825,1.71676,-0.0485716,14.6963,333.364,-123.981
-376.165,-339.416,4.48862,0.240279,0.118556,0.145714,83.331,-380.104,-334.073
-323.916,230.222,4.78943,-0.192351,2.41383,-0.291429,38.6247,-320.383,232.789
344.893,-149.563,5.94032,-0.121042,0.982217,-0.097143,49.8723,339.054,-144.961
-23.2865,-297.856,3.33885,-0.560505,7.06761,-1.02,20.883,-24.536,-296.947
124.609,128.016,5.72487,-0.233678,3.76246,0.0485714,11.2646,121.975,128.561
59.096,106.48,4.70956,-0.0961849,1.00768,-0.145714,58.4385,62.3961,112.809
329.771,-224.201,1.57107,0.16999,-0.535376,0.242857,16.6982,335.041,-227.5
-332.831,-100.596,1.34082,-0.21424,3.09231,-0.145714,2.91285,-336.321,-103.646
11.0394,-181.618,5.63428,-0.310162,3.3612,-0.242857,4.77669,12.3585,-178.712
400.851,270.694,3.8193,-0.280774,-1.15126,-0.534286,14.4899,400.486,268.889
-81.629,335.921,4.4704,-0.173871,1.75388,-0.145714,69.4527,-76.9796,340.062
101.86,-192.76,5.65159,-0.0358107,0.438124,0.0485714,72.9256,93.0537,-188.494
124.914,34.1514,2.72654,-0.153777,0.956294,-0.145714,37.9076,128.524,28.2905
-150.322,-301.035,2.36221,-0.281614,2.12245,-0.34,53.5112,-152.405,-303.826
-91.3422,181.823,3.73107,0.257954,-4.90885,0,28.5404,-89.7082,182.891
280.026,339.884,3.72972,-0.103993,1.01312,-0.0485716,37.5135,287.078,343.778
350.782,-373.497,4.59672,-0.0578142,0.151999,-0.097143,11.5204,354.342,-365.508
-185.024,211.053,3.65891,-0.14546,2.04055,-0.097143,16.112,-178.936,212.212
284.429,86.1939,5.94964,0.115142,2.61543,0.534286,7.65204,286.515,84.1347
-131.437,-347.821,5.44138,0.0570048,1.67286,0.0485714,43.7376,-140.185,-345.253
381.953,411.588,2.96239,-0.255329,3.29533,-0.194286,23.9394,383.678,408.187
6.78682,401.244,2.19679,-0.00146378,-4.13861,0.0971429,61.4414,9.1441,397.604
-180.458,238.172,1.37418,-0.00655674,-0.537361,-0.0485716,22.6293,-184.652,229.259
-151.887,-302.484,5.18548,-0.574647,6.5219,-1.02,23.5003,-152.405,-303.826
-195.687,-363.622,3.14368,-0.0901781,5.24582,-0.194286,19.2276,-193.566,-364.804
-364.252,346.379,0.844197,0.160237,-1.59148,0.242857,71.3054,-363.378,340.66
340.995,86.7781,5.59533,0.0390349,-0.491362,0,55.8768,333.911,93.4663
-21.0138,150.208,1.29476,-0.190386,1.36737,-0.194286,40.894,-26.5044,147.414
236.686,-279.138,2.26278,0.0955417,-1.21596,0.0971429,48.7149,242.68,-283.445
11.6767,-381.63,1.25734,0.227825,-4.45,-0.0485716,44.6178,10.2615,-383.223
-9.5865,297.005,2.90253,0.233347,-2.31395,0.291429,37.289,-7.00529,300.268
109.262,-198.643,5.50359,0.0417407,-0.285994,0.0485714,40.0559,101.86,-192.76
225.232,429.958,2.7049,-0.179773,2.64601,-0.097143,14.0597,228.905,426.006
-128.446,18.8331,4.68566,0.260623,-2.0193,0.194286,71.6457,-132.442,22.003
417.066,-441.578,0.339524,-0.12906,1.22292,-0.242857,69.0585,411.746,-438.551
-348.237,29.7795,3.78455,-0.73481,9.91266,-0.485714,1.99317,-349.361,30.8456
10.271,-310.577,0.478922,-0.0787467,1.16603,-0.0485716,4.20741,2.99977,-314.146
-325.76,-111.482,3.48149,-0.27729,4.93245,0,0.979405,-324.055,-110.987
-181.349,246.847,1.78715,-0.0890541,0.615204,-0.0485716,78.6716,-180.458,238.172
261.483,-291.218,1.51511,-0.612656,7.65405,-0.874286,13.9634,262.842,-290.664
378.326,409.445,2.34756,0.24514,-1.2185,0.34,18.6222,381.953,411.588
413.269,422.866,1.31045,-0.209355,2.06071,-0.145714,41.5031,408.709,419.386
-182.495,254.906,1.46434,0.0683168,-0.703556,0.0971429,42.1511,-181.349,246.847
104.118,141.71,1.29042,-0.104184,0.543785,-0.242857,27.4744,98.256,139.17
-313.492,-108.155,0.124196,-0.0475088,0.468182,-0.145714,70.9803,-320.874,-105.879
345.604,252.716,5.14687,-0.215519,1.59601,-0.291429,44.2709,348.646,256.49
87.9575,271.064,3.7717,0.000639719,1.32448,0,39.9879,93.4971,278.26
100.228,124.203,4.74645,-0.19716,4.53382,-0.145714,4.87569,101.819,126.687
348.733,247.905,4.402,0.165664,-1.61228,0.242857,5.07816,345.604,252.716
110.184,276.14,4.78893,-0.15337,4.69435,-0.145714,22.6549,111.303,278.954
266.955,236.644,0.958847,-0.940586,10.7102,-0.388572,1.51233,267.461,235.699
378.764,-119.939,0.278409,-0.280271,2.37065,-0.291429,44.8739,376.796,-116.724
-101.986,-176.28,1.98733,0.154653,-1.84984,0.0485714,10.8641,-98.7297,-181.75
415.308,-64.4883,3.14358,-0.214064,-2.46047,-0.291429,47.2005,413.767,-69.4092
402.766,-304.822,1.78845,-0.17619,7.69516,0.291429,47.021,401.028,-302.843
-54.9524,111.136,0.502073,0.307168,-4.57447,0,6.69665,-56.3824,109.929
-421.253,29.3429,2.38629,0.0286332,-0.672296,-0.0485716,73.3854,-415.968,21.1819
348.181,80.4717,5.68439,-0.0367582,0.184829,-0.0485716,41.604,340.995,86.7781
-427.552,36.5787,2.44052,-0.0448138,0.0696053,-0.0485716,66.4506,-421.253,29.3429
190.018,83.8189,2.6116,0.590234,-6.66127,1.02,3.27423,188.719,83.2533
-129.157,415.225,2.4743,0.0447164,-0.220565,0.0971429,44.6115,-121.06,411.857
281.443,227.438,3.47728,0.026563,-6.18578,-0.485714,6.73294,276.249,228.051
218.07,223.694,2.6107,0.686489,-8.53677,0.874286,14.0908,217.34,222.526
-338.777,25.0286,5.7035,0.0679604,0.405383,0.145714,4.00987,-346.962,25.0789
-137.264,419.844,2.6921,-0.0362685,0.463093,-0.0485716,31.3044,-129.157,415.225
8.26463,-137.922,2.05879,-0.145233,2.59587,-0.194286,35.8411,7.41712,-143.28
-164.242,189.958,3.42357,0.148718,-0.337768,0.242857,26.0481,-162.403,196.023
212.475,-360.816,2.74204,-0.203951,1.4613,-0.242857,29.2663,213.549,-366.31
-304.052,-106.155,0.0860095,0.0273706,-0.123152,0.0485714,44.2865,-313.492,-108.155
-19.6841,-187.211,0.0942939,-0.0724261,5.53039,0.0971429,10.6356,-19.4028,-189.598
-65.9245,-137.912,2.01177,-0.195192,1.85092,-0.242857,57.676,-68.4407,-142.654
374.563,413.817,3.10227,-0.139494,1.76528,-0.242857,59.3059,378.326,409.445
248.248,-370.695,1.45441,0.950793,-13.5294,0.971428,0.367596,248.78,-371.442
174.21,-171.529,3.22815,0.0299114,-0.796899,-0.0485716,29.4175,183.697,-173.273
238.742,267.563,0.890936,0.0104809,-1.92983,0,16.3385,231.719,263.686
-111.464,413.011,1.10606,0.0828779,-1.56458,0.0485714,75.4825,-114.905,406.378
383.475,-56.8233,0.535589,0.188231,2.71226,0.145714,65.1731,384.863,-63.8344
-356.313,347.861,0.687001,-0.0548595,-0.0829592,-0.145714,11.459,-364.252,346.379
-361.762,350.469,2.0153,-0.229474,2.20056,-0.242857,25.2202,-364.252,346.379
-195.672,-356.28,0.206952,0.402771,-2.06112,0.194286,4.90008,-195.87,-359.915
381.199,-118.796,5.0008,0.306647,-3.03383,0.388571,70.0225,378.764,-119.939
-344.847,-26.4528,4.78295,0.17256,2.11076,0.582857,28.7401,-345.675,-28.4562
387.563,390.631,5.57433,0.210829,-2.59368,0.145714,22.862,382.362,391.012
-410.365,-269.602,3.16718,-0.0506402,-0.120617,-0.097143,41.9154,-401.809,-272.367
337.675,345.606,3.75883,-1.02789,14.4061,-0.388572,0.593808,338.211,345.596
-322.867,226.082,3.75049,0.257056,-1.92594,0.291429,26.9163,-323.916,230.222
232.449,418.796,6.10438,0.194497,-2.12614,0.145714,24.6554,227.235,416.295
-274.89,264.776,1.39266,-0.116924,7.65403,0.0971429,1.75955,-273.255,264.951
-4.68184,-394.967,4.61989,-0.144708,1.36804,-0.097143,87.7069,-1.72348,-388.777
-5.34511,-401.14,3.84109,0.166785,-1.52153,0.194286,77.6346,-4.68184,-394.967
192.813,-371.675,3.32162,-0.0835213,0.744511,-0.097143,24.4966,200.767,-372.402
-436.854,38.8554,2.83236,-0.0540526,0.56717,0,60.3161,-427.552,36.5787
224.039,430.622,4.2162,0.698341,-7.90472,0.874286,21.7249,225.232,429.958
-398.671,-97.2711,2.66496,0.235656,-2.03887,0.34,90.2283,-395.985,-94.5318
276.996,65.9158,4.6002,-0.479394,2.78742,-0.0485716,56.4444,279.154,66.9718
229.73,159.284,5.87356,-0.00320936,3.26447,-0.0485716,14.2116,224.487,159.93
-426.76,121.883,2.73917,-0.0503768,0.53547,-0.0485716,43.5317,-418.619,117.687
-128.689,15.5558,6.04684,-0.264044,2.71137,-0.34,39.2339,-128.446,18.8331
-121.565,-313.04,0.638157,-0.291211,-1.48839,-0.34,14.9582,-122.65,-308.931
274.953,339.406,2.41376,0.221679,-2.39313,0.194286,23.013,280.026,339.884
-189.377,208.443,2.65621,0.237027,-1.80293,0.242857,2.97874,-185.024,211.053
126.901,396.586,2.28758,0.0837442,-2.73363,0.145714,106.824,131.963,393.893
6.48092,405.698,3.00928,-0.362083,0.766169,-0.242857,93.7346,6.78682,401.244
286.478,-266.419,2.92879,0.193146,-2.67442,0.0971429,12.1551,291.647,-265.363
193.467,245.999,1.26149,-0.132365,0.593335,-0.194286,5.28315,187.467,242.81
-12.5953,298.109,4.28862,-0.289263,2.63711,-0.34,16.7467,-9.5865,297.005
-364.649,354.147,1.12651,0.218907,-1.79828,0.291429,67.7291,-361.762,350.469
-64.6885,386.166,1.10531,-0.0652618,-0.416967,-0.194286,15.2374,-71.5287,383.592
-407.719,-339.445,5.88007,0.705882,-7.88565,0.971428,83.3777,-407.219,-338.15
3.35437,407.019,1.64396,0.1733,-3.17813,0.34,78.4533,6.48092,405.698
367.372,-442.315,4.10966,-0.179368,1.23541,-0.242857,83.4325,373.268,-442.211
186.214,-378.895,3.73876,-0.0210472,0.608296,0.0485714,108.572,192.813,-371.675
-153.377,-193.542,1.67254,-0.570096,7.46509,-1.02,41.5334,-152.246,-192.462
116.247,119.167,0.931322,-0.481969,11.0192,-0.34,4.55497,116.774,120.198
-377.4,-346.478,4.79826,0.000377451,1.19447,-0.145714,98.7298,-376.165,-339.416
-156.149,207.367,1.38046,-0.269913,1.78267,-0.34,64.3946,-159.878,207.383
316.186,108.018,1.43041,-0.0254536,1.70379,0,29.8148,317.711,99.8599
342.964,365.852,4.60333,-0.488874,7.17795,-1.02,44.6698,341.992,364.432
-214.56,-15.6244,4.79964,0.158672,-2.76607,0.145714,20.2619,-217.616,-11.1689
16.527,-308.427,6.01731,0.159162,-1.31464,0.145714,64.4139,10.271,-310.577
-411.859,-346.23,4.44898,-0.137659,1.71705,-0.242857,145.398,-406.72,-343.518
353.939,-148.528,6.09862,0.0226934,0.096777,0.0971429,36.0012,344.893,-149.563
-418.722,-266.478,2.77763,0.0370954,-0.826892,0.0485714,10.1487,-410.365,-269.602
-423.034,333.457,1.65878,0.155674,-2.43559,0.291429,40.773,-419.165,331.006
-421.565,338.919,2.33558,-0.216919,1.20848,-0.242857,151.274,-423.034,333.457
107.528,-138.936,3.21226,0.305879,-3.94452,0.194286,3.64791,108.313,-136.167
389.801,386.424,0.080621,-0.232241,1.51251,-0.291429,52.6133,387.563,390.631
363.483,-151.504,5.98448,0.0243606,-0.121787,0,12.1193,353.939,-148.528
110.827,-207.836,4.99742,0.0553903,-0.805387,0,2.19887,109.262,-198.643
-195.894,-368.292,3.08802,0.316314,0.469179,0.291429,31.6975,-195.687,-363.622
412.293,421.403,4.249,-0.2921,4.82421,0,66.9639,413.269,422.866
-288.452,228.222,3.53664,-0.167104,-6.83561,-0.34,8.79722,-295.04,227.035
50.7183,353.504,2.7304,0.514475,-7.74608,0.145714,0.205251,49.7963,354.984
-395.487,-208.558,3.78137,-0.144091,0.60744,-0.194286,31.4689,-388.817,-209.603
